alpha		beta		gamma		g		a0		E1		E2		E3		E4		E1_ND	E2_ND	E3_ND	E4_ND	P0	E0
5.658192e+08	-1.265051e+11	3.760034e+12	6.655652e+08	2.811666e+09	-2.150127e+07	-4.968282e+07	4.968282e+07	2.150127e+07	-0.4097	-0.9466	0.9466	0.4097	0.3710	0.5248
6.906232e+08	-1.380875e+11	3.348783e+12	8.478918e+08	3.236151e+09	-1.642765e+07	-6.606741e+07	6.606741e+07	1.642765e+07	-0.2312	-0.9298	0.9298	0.2312	0.4116	0.7106
6.330638e+08	-1.170745e+11	2.728193e+12	6.271660e+08	3.473112e+09	-6.220214e+05	-5.293253e+07	5.293253e+07	6.220214e+05	-0.0095	-0.8077	0.8077	0.0095	0.4141	0.6553
6.224414e+08	-1.036882e+11	2.942682e+12	7.545266e+08	3.962210e+09	-5.924132e+07	-6.671073e+07	6.671073e+07	5.924132e+07	-0.9968	-1.1225	1.1225	0.9968	0.3819	0.5943
7.082985e+08	-1.715556e+11	4.965657e+12	8.965344e+08	1.254640e+09	-1.609240e+07	-6.316184e+07	6.316184e+07	1.609240e+07	-0.2408	-0.9451	0.9451	0.2408	0.3774	0.6683
8.330352e+08	-1.524450e+11	4.284159e+12	1.004522e+09	4.860391e+09	-6.263850e+07	-8.370953e+07	8.370953e+07	6.263850e+07	-0.7853	-1.0494	1.0494	0.7853	0.3830	0.7977
5.965414e+08	-1.230689e+11	3.092668e+12	7.107911e+08	3.312843e+09	-1.165870e+07	-5.477460e+07	5.477460e+07	1.165870e+07	-0.1937	-0.9103	0.9103	0.1937	0.4035	0.6017
6.971151e+08	-1.566721e+11	4.516496e+12	7.432112e+08	4.237698e+09	-1.072186e+07	-5.609649e+07	5.609649e+07	1.072186e+07	-0.1645	-0.8605	0.8605	0.1645	0.3741	0.6519
6.731413e+08	-9.726844e+10	2.453048e+12	6.571291e+08	2.715457e+09	-5.018271e+07	-6.468517e+07	6.468517e+07	5.018271e+07	-0.7503	-0.9672	0.9672	0.7503	0.3974	0.6688
7.015143e+08	-1.013334e+11	2.217286e+12	7.046611e+08	4.494308e+09	-3.702452e+07	-6.800985e+07	6.800985e+07	3.702452e+07	-0.4936	-0.9067	0.9067	0.4936	0.4277	0.7501
8.048545e+08	-1.215350e+11	3.072351e+12	7.389719e+08	5.248555e+08	-4.717845e+07	-7.181232e+07	7.181232e+07	4.717845e+07	-0.5936	-0.9035	0.9035	0.5936	0.3950	0.7948
7.254298e+08	-9.158957e+10	2.400718e+12	5.391310e+08	3.890434e+09	-5.227289e+07	-6.213743e+07	6.213743e+07	5.227289e+07	-0.7596	-0.9030	0.9030	0.7596	0.3794	0.6882
6.839422e+08	-1.164791e+11	2.716219e+12	5.765594e+08	1.761161e+09	-1.721812e+06	-5.310710e+07	5.310710e+07	1.721812e+06	-0.0246	-0.7583	0.7583	0.0246	0.4096	0.7003
5.099273e+08	-9.362741e+10	2.530547e+12	6.142221e+08	3.422389e+09	-3.439659e+07	-5.088944e+07	5.088944e+07	3.439659e+07	-0.6913	-1.0228	1.0228	0.6913	0.3903	0.4975
7.893310e+08	-1.422318e+11	4.166681e+12	8.256978e+08	1.971949e+09	-5.123038e+07	-7.127109e+07	7.127109e+07	5.123038e+07	-0.7000	-0.9738	0.9738	0.7000	0.3709	0.7319
7.103294e+08	-8.497167e+10	1.705147e+12	5.464309e+08	3.493874e+09	-3.089852e+07	-6.262849e+07	6.262849e+07	3.089852e+07	-0.3978	-0.8064	0.8064	0.3978	0.4374	0.7767
6.739112e+08	-1.390489e+11	3.957081e+12	8.056671e+08	1.881262e+09	-3.373848e+07	-6.264137e+07	6.264137e+07	3.373848e+07	-0.5273	-0.9789	0.9789	0.5273	0.3798	0.6399
5.383264e+08	-6.403574e+10	1.295898e+12	3.932090e+08	4.973767e+09	-2.183149e+07	-4.601311e+07	4.601311e+07	2.183149e+07	-0.3740	-0.7882	0.7882	0.3740	0.4337	0.5837
7.159019e+08	-1.169419e+11	2.615922e+12	7.517459e+08	2.792715e+09	-2.386416e+07	-6.708387e+07	6.708387e+07	2.386416e+07	-0.3143	-0.8834	0.8834	0.3143	0.4243	0.7594
6.773686e+08	-9.924302e+10	2.857214e+12	7.000374e+08	4.632609e+09	-6.484092e+07	-6.882850e+07	6.882850e+07	6.484092e+07	-1.0239	-1.0869	1.0869	1.0239	0.3740	0.6333
6.383494e+08	-8.172516e+10	1.331962e+12	6.386998e+08	3.274423e+09	-4.111044e+06	-6.468360e+07	6.468360e+07	4.111044e+06	-0.0520	-0.8181	0.8181	0.0520	0.4954	0.7906
7.200728e+08	-9.984765e+10	2.029783e+12	5.956681e+08	4.502129e+09	-1.372968e+07	-6.140669e+07	6.140669e+07	1.372968e+07	-0.1742	-0.7792	0.7792	0.1742	0.4378	0.7881
8.551533e+08	-1.675742e+11	4.729579e+12	7.719586e+08	3.519387e+09	-1.890654e+07	-6.528258e+07	6.528258e+07	1.890654e+07	-0.2366	-0.8170	0.8170	0.2366	0.3738	0.7991
6.307158e+08	-6.767283e+10	1.143277e+12	6.244177e+08	4.607799e+09	-4.290656e+07	-7.037809e+07	7.037809e+07	4.290656e+07	-0.5597	-0.9180	0.9180	0.5597	0.4862	0.7666
6.319473e+08	-1.111084e+11	2.761895e+12	6.309497e+08	2.991388e+09	-2.047098e+07	-5.495766e+07	5.495766e+07	2.047098e+07	-0.3230	-0.8673	0.8673	0.3230	0.4011	0.6337
