alpha		beta		gamma		g		a0		E1		E2		E1_ND	E2_ND	P0	E0
-7.347184e+08	-2.243558e+10	2.088437e+12	-4.973521e+08	4.132674e+08	1.346337e+08	-1.346616e+08	2.7856	-2.7862	0.2631	0.4833
-7.141427e+08	-2.448923e+10	3.020237e+12	-4.194601e+08	8.241052e+08	1.089218e+08	-1.089328e+08	2.5132	-2.5135	0.2427	0.4334
-3.381388e+08	-2.273802e+10	3.486972e+11	-7.288648e+07	5.637858e+08	1.544762e+08	-1.544918e+08	3.3294	-3.3298	0.5489	0.4640
-5.767060e+08	-5.837600e+09	3.674857e+11	-2.493682e+08	1.139032e+08	1.176375e+08	-1.176475e+08	2.0704	-2.0706	0.3941	0.5682
-1.056291e+09	-2.190498e+10	4.431419e+12	-4.797581e+08	2.817792e+08	1.311685e+08	-1.311987e+08	2.0884	-2.0889	0.2378	0.6281
-4.862548e+08	-2.308465e+10	4.083721e+11	-6.701943e+07	4.414097e+08	1.646939e+08	-1.646833e+08	2.5424	-2.5422	0.5329	0.6478
-1.004029e+09	-1.978137e+10	3.466373e+12	-4.581776e+08	9.481164e+08	1.321838e+08	-1.321813e+08	2.0999	-2.0999	0.2508	0.6295
-7.797584e+08	-2.022983e+10	4.013420e+12	-4.820238e+08	9.872264e+08	1.064014e+08	-1.064141e+08	2.5455	-2.5458	0.2144	0.4180
-8.516260e+08	-2.785603e+10	4.775281e+12	-3.722128e+08	6.483133e+08	1.032056e+08	-1.031786e+08	2.0975	-2.0970	0.2311	0.4920
-8.690554e+08	-9.006405e+09	3.352143e+12	-4.460930e+08	9.976191e+08	1.070673e+08	-1.070444e+08	2.1902	-2.1897	0.2250	0.4888
-9.980142e+08	-2.365741e+10	4.509986e+12	-4.521636e+08	8.727185e+08	1.236073e+08	-1.236351e+08	2.0986	-2.0990	0.2361	0.5890
-1.073627e+09	-2.341183e+10	7.965544e+12	-4.964628e+08	1.827426e+08	1.124762e+08	-1.124852e+08	2.0841	-2.0842	0.2011	0.5397
-4.506094e+08	-1.201803e+10	4.622797e+11	-3.957153e+08	1.998309e+08	1.372948e+08	-1.373098e+08	3.5205	-3.5209	0.3462	0.3900
-3.787871e+08	-2.068357e+10	5.828923e+11	-1.003757e+08	2.417197e+08	1.006868e+08	-1.006838e+08	2.4816	-2.4816	0.4284	0.4057
-1.334038e+08	-1.436590e+10	1.583755e+11	-1.978148e+08	3.307038e+08	1.526926e+08	-1.526860e+08	7.8071	-7.8067	0.5864	0.1956
-8.998439e+08	-2.933827e+09	3.229992e+12	-4.752643e+08	1.258734e+08	1.083326e+08	-1.083101e+08	2.2046	-2.2042	0.2184	0.4914
-8.335907e+08	-2.414726e+10	4.934827e+12	-4.177524e+08	8.103137e+08	1.014743e+08	-1.014484e+08	2.2275	-2.2269	0.2186	0.4556
-2.722804e+08	-2.923454e+10	3.270827e+11	-1.421354e+08	6.664234e+08	2.431503e+08	-2.431709e+08	5.8369	-5.8374	0.6120	0.4166
-7.594350e+08	-1.781436e+10	1.215273e+12	-3.125362e+08	8.648418e+08	1.340613e+08	-1.340397e+08	2.1153	-2.1149	0.3338	0.6338
-5.397345e+08	-1.103158e+10	4.510375e+11	-3.819354e+08	1.505921e+08	1.468301e+08	-1.468412e+08	2.9260	-2.9262	0.3719	0.5018
-7.708661e+08	-1.997482e+10	1.830589e+12	-3.317049e+08	2.386754e+08	1.213183e+08	-1.213065e+08	2.1280	-2.1278	0.2958	0.5701
-5.976832e+08	-2.825165e+10	1.527627e+12	-1.737408e+08	3.743255e+08	1.056393e+08	-1.056229e+08	2.1013	-2.1010	0.3365	0.5027
-7.996227e+08	-2.557775e+10	1.862352e+12	-3.983385e+08	6.432248e+08	1.430020e+08	-1.429961e+08	2.3547	-2.3546	0.3038	0.6073
-3.920581e+08	-1.351385e+10	1.803973e+11	-9.504638e+07	7.808808e+08	1.605649e+08	-1.605687e+08	2.6906	-2.6906	0.6089	0.5968
-9.038768e+08	-2.111089e+09	1.710065e+12	-4.804992e+08	6.015953e+08	1.280252e+08	-1.280083e+08	2.2145	-2.2142	0.2558	0.5781
-4.584202e+08	-2.978216e+10	1.129583e+12	-1.626870e+08	4.051212e+08	1.084448e+08	-1.084482e+08	2.5639	-2.5639	0.3691	0.4230
-8.885659e+08	-2.406268e+10	2.706332e+12	-4.037378e+08	7.460688e+08	1.308809e+08	-1.308803e+08	2.1630	-2.1630	0.2724	0.6051
-3.079749e+08	-2.390840e+10	3.720070e+11	-3.526754e+08	9.612391e+08	2.087401e+08	-2.087477e+08	5.4292	-5.4294	0.4994	0.3845
-3.275017e+08	-2.997176e+10	6.147285e+11	-6.792227e+07	5.994656e+08	1.298899e+08	-1.298961e+08	3.3442	-3.3443	0.4744	0.3884
-2.849990e+08	-1.280934e+10	1.331232e+11	-9.595059e+07	2.588166e+08	1.660900e+08	-1.660812e+08	3.5267	-3.5265	0.6610	0.4709
-8.307404e+08	-1.658405e+10	2.594235e+12	-3.736101e+08	9.463391e+08	1.128451e+08	-1.128311e+08	2.0929	-2.0926	0.2596	0.5392
-4.614195e+08	-2.319454e+10	1.491812e+12	-4.207424e+08	8.280339e+08	1.103046e+08	-1.102904e+08	3.6521	-3.6516	0.2618	0.3020
-6.112225e+08	-2.455344e+10	1.394603e+12	-3.084869e+08	1.103970e+08	1.220534e+08	-1.220657e+08	2.4784	-2.4787	0.3223	0.4925
-3.929059e+08	-8.798393e+09	1.307320e+11	-1.377929e+08	1.658087e+08	1.451930e+08	-1.452033e+08	2.4748	-2.4750	0.5973	0.5867
-1.052971e+09	-2.451693e+10	4.646124e+12	-4.789638e+08	2.688467e+08	1.312652e+08	-1.312515e+08	2.1025	-2.1023	0.2372	0.6243
-4.865111e+08	-1.796097e+10	4.356781e+11	-1.921238e+08	5.658157e+08	1.448655e+08	-1.448660e+08	2.5678	-2.5678	0.4638	0.5642
