-1.650000e+00	-1.926396e+01	1.894125e+00	-2.445727e+01	7.023823e+00	0.000000e+00	0.000000e+00	-1.926396e+01	1.000000e+00	0.000000e+00	0.000000e+00	56000
-1.500000e+00	-1.860829e+01	2.079860e+00	-2.361676e+01	7.390099e+00	0.000000e+00	0.000000e+00	-1.860829e+01	1.000000e+00	0.000000e+00	0.000000e+00	56800
-1.350000e+00	-1.784964e+01	2.331811e+00	-2.260879e+01	7.868539e+00	0.000000e+00	0.000000e+00	-1.784964e+01	1.000000e+00	0.000000e+00	0.000000e+00	57600
-1.200000e+00	-1.694025e+01	2.688135e+00	-2.135840e+01	8.522328e+00	0.000000e+00	0.000000e+00	-1.694025e+01	1.000000e+00	0.000000e+00	0.000000e+00	58400
-1.050000e+00	-1.584381e+01	3.174375e+00	-1.984259e+01	9.365835e+00	0.000000e+00	0.000000e+00	-1.584381e+01	1.000000e+00	0.000000e+00	0.000000e+00	59200
-9.000000e-01	-1.446673e+01	3.860145e+00	-1.794117e+01	1.048431e+01	0.000000e+00	0.000000e+00	-1.446673e+01	1.000000e+00	0.000000e+00	0.000000e+00	60000
-7.500000e-01	-1.266588e+01	4.874117e+00	-1.547209e+01	1.205546e+01	0.000000e+00	0.000000e+00	-1.266588e+01	1.000000e+00	0.000000e+00	0.000000e+00	60800
-6.000000e-01	-1.034810e+01	6.273654e+00	-1.237521e+01	1.410727e+01	0.000000e+00	0.000000e+00	-1.034810e+01	1.000000e+00	0.000000e+00	0.000000e+00	61600
-4.500000e-01	-7.472906e+00	8.051182e+00	-8.691709e+00	1.655140e+01	0.000000e+00	0.000000e+00	-7.472906e+00	1.000000e+00	0.000000e+00	0.000000e+00	62400
-3.000000e-01	-4.223153e+00	1.000685e+01	-4.747664e+00	1.904675e+01	0.000000e+00	0.000000e+00	-4.223153e+00	1.000000e+00	0.000000e+00	0.000000e+00	63200
-1.500000e-01	-1.458670e+00	1.164912e+01	-1.586505e+00	2.100761e+01	0.000000e+00	0.000000e+00	-1.458670e+00	1.000000e+00	0.000000e+00	0.000000e+00	64000
-3.662371e-16	-1.362804e-01	1.233566e+01	-1.636774e-01	2.183239e+01	0.000000e+00	0.000000e+00	-1.362804e-01	1.000000e+00	0.000000e+00	0.000000e+00	64800
1.500000e-01	4.488074e-01	1.255870e+01	3.896853e-01	2.211879e+01	0.000000e+00	0.000000e+00	4.488074e-01	1.000000e+00	0.000000e+00	0.000000e+00	65600
3.000000e-01	9.213339e-01	1.270343e+01	8.088948e-01	2.230828e+01	0.000000e+00	0.000000e+00	9.213339e-01	1.000000e+00	0.000000e+00	0.000000e+00	66400
4.500000e-01	1.388595e+00	1.280109e+01	1.221116e+00	2.243710e+01	0.000000e+00	0.000000e+00	1.388595e+00	1.000000e+00	0.000000e+00	0.000000e+00	67200
