5.405292e+08	-7.431833e+10	1.548395e+12	4.380126e+08	3.077854e+09	-4.815104e+08	-6.983546e+09	4.422637e+11	-3.330633e+08	2.636448e+08	9.500000e+09	2.372000e+09	23.786821	63.290324	12.922855	AFE
5.801590e+08	-9.751011e+10	2.763402e+12	7.073839e+08	2.431987e+09	-8.508195e+08	-4.607267e+09	9.772200e+11	-4.808504e+08	5.857354e+08	9.500000e+09	2.372000e+09	40.890454	55.962128	3.147417	AFE
7.968148e+08	-1.857521e+11	5.562564e+12	9.735337e+08	3.579730e+09	-4.480635e+08	-1.958057e+10	8.574532e+11	-2.112321e+08	6.582136e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
7.243353e+08	-1.068675e+11	2.780081e+12	5.567955e+08	1.406160e+09	-4.959242e+08	-2.451908e+10	4.347023e+11	-6.787923e+07	3.069350e+08	9.500000e+09	2.372000e+09	28.768878	64.620314	6.610808	AFE
7.074141e+08	-1.672807e+11	4.961536e+12	8.827382e+08	1.980657e+09	-4.055305e+08	-2.711023e+10	9.391429e+11	-1.588791e+08	3.336769e+08	9.500000e+09	2.372000e+09	45.888593	20.262164	33.849244	AFE
6.978400e+08	-1.065181e+11	2.428711e+12	7.806685e+08	1.254645e+09	-5.769006e+08	-2.459336e+10	1.141611e+12	-1.753131e+08	2.693943e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
5.917041e+08	-7.015361e+10	1.193841e+12	6.761230e+08	2.599987e+09	-5.366849e+08	-2.093338e+10	7.570575e+11	-2.425759e+08	7.433396e+08	9.500000e+09	2.372000e+09	40.490864	50.662114	8.847022	AFE
6.789097e+08	-8.796880e+10	1.770571e+12	4.377562e+08	1.725487e+09	-7.222889e+08	-1.109417e+10	1.024833e+12	-3.762136e+08	7.940566e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
5.938668e+08	-6.440647e+10	1.076454e+12	6.780875e+08	4.252940e+09	-7.245848e+08	-1.687816e+10	1.069821e+12	-3.190672e+08	6.188582e+08	9.500000e+09	2.372000e+09	49.781915	15.631231	34.586854	AFE
5.583374e+08	-9.266294e+10	2.009987e+12	5.751860e+08	3.424737e+09	-6.573570e+08	-2.447606e+10	1.582306e+12	-3.684144e+08	3.282795e+08	9.500000e+09	2.372000e+09	43.241081	26.921832	29.837087	AFE
