7.024165e+08	-8.860339e+10	1.906289e+12	4.604676e+08	6.840611e+08	-9.347159e+08	-2.566318e+10	3.821315e+12	-3.968282e+08	7.413545e+08	8.528650e+09	7.989319e+09
5.361014e+08	-6.691362e+10	1.244140e+12	4.550206e+08	4.708618e+09	-8.297103e+08	-2.745435e+10	3.544093e+12	-3.259552e+08	3.793633e+09    6.194807e+09	4.273335e+09
6.002853e+08	-8.687413e+10	2.099351e+12	6.798766e+08	3.235661e+09	-5.267018e+08	-1.998250e+10	1.115858e+12	-2.562242e+08	2.039869e+09    9.412093e+09	2.685527e+09
5.551896e+08	-5.117496e+10	7.000441e+11	5.106911e+08	4.439938e+09	-9.396931e+08	-1.881586e+10	2.627313e+12	-4.964254e+08	3.040388e+09    7.989351e+09	9.359920e+09
7.408743e+08	-1.394680e+11	3.094007e+12	8.392668e+08	2.016035e+09	-3.692843e+08	-7.836493e+09	2.994254e+11	-4.015950e+08	2.634518e+09    5.410073e+09	2.425764e+09
5.814653e+08	-1.018756e+11	2.509608e+12	5.270297e+08	2.102208e+09	-3.980238e+08	-2.494325e+09	1.837416e+11	-2.701494e+08	4.650725e+09    9.990959e+09	8.340484e+09
6.414194e+08	-1.112219e+11	2.537467e+12	7.487612e+08	2.242260e+09	-8.816884e+08	-2.012783e+10	1.792405e+12	-4.983968e+08	4.456456e+09    4.582588e+09	5.488821e+09
6.854211e+08	-1.154576e+11	2.669419e+12	6.975342e+08	7.879296e+08	-3.274867e+08	-2.366258e+10	4.900750e+11	-9.050837e+07	4.440786e+09    6.572201e+09	7.225686e+09
6.335164e+08	-8.769102e+10	1.723077e+12	7.612120e+08	4.884814e+09	-9.348573e+08	-2.844840e+10	3.833853e+12	-4.064095e+08	2.801392e+09    7.174920e+09	9.684034e+08
5.723171e+08	-7.195214e+10	1.598936e+12	4.474668e+08	9.144866e+08	-8.252902e+08	-1.971104e+10	3.775460e+12	-3.773080e+08	4.000039e+09    5.332602e+09	1.394575e+09
5.521185e+08	-5.282004e+10	7.570298e+11	5.205547e+08	1.563876e+09	-8.781310e+08	-2.723419e+09	2.444771e+12	-4.903139e+08	4.464435e+09    9.125244e+09	3.987801e+09
6.513908e+08	-6.574598e+10	1.074246e+12	4.570203e+08	4.280049e+09	-4.375265e+08	-2.612201e+10	2.844909e+11	-8.330801e+07	1.452312e+09    4.671951e+09	2.337799e+09
6.647753e+08	-1.157684e+11	2.523496e+12	7.958011e+08	4.366125e+09	-7.059824e+08	-1.632295e+10	1.593291e+12	-3.303805e+08	4.634707e+09    8.919582e+09	4.521194e+09
5.424274e+08	-5.327365e+10	8.889382e+11	6.123380e+08	2.671609e+09	-5.545196e+08	-1.670071e+10	3.534309e+11	-6.319006e+07	2.004275e+09    8.444757e+09	9.205600e+09
6.929474e+08	-1.115937e+11	2.559511e+12	8.374753e+08	2.037649e+09	-9.689642e+08	-2.284959e+10	7.127101e+12	-4.909146e+08	2.307010e+09    9.419790e+09	4.681832e+09
5.773829e+08	-7.825974e+10	1.549299e+12	6.406456e+08	4.794349e+09	-6.707878e+08	-2.895206e+10	2.176643e+12	-4.664366e+08	4.115422e+09    9.154870e+09	8.840734e+09
6.087082e+08	-9.112947e+10	1.991255e+12	5.402421e+08	3.535384e+09	-4.312877e+08	-2.399060e+10	8.323884e+11	-2.555466e+08	2.859152e+09    1.615580e+09	5.662337e+09
6.761776e+08	-1.043417e+11	2.166517e+12	6.922354e+08	2.809725e+09	-8.939965e+08	-1.903131e+10	4.403222e+12	-4.746639e+08	3.163106e+09    6.510778e+09	1.640088e+09
5.731320e+08	-1.218130e+11	2.815458e+12	7.532252e+08	1.961838e+09	-3.434017e+08	-2.777647e+10	3.301627e+11	-2.439230e+08	4.792105e+09    4.599341e+09	1.784697e+09
6.779233e+08	-7.603127e+10	1.711252e+12	4.344481e+08	2.081193e+09	-2.345644e+08	-8.392633e+09	1.079615e+11	-3.816123e+08	9.504270e+08    9.613444e+09	5.412225e+09
6.395156e+08	-7.754876e+10	1.628054e+12	4.230316e+08	2.073548e+09	-9.829953e+08	-2.946645e+10	3.367612e+12	-4.597531e+08	4.332905e+09    1.644584e+09	5.044905e+09
5.953489e+08	-6.603842e+10	1.452992e+12	3.947046e+08	1.741829e+09	-9.483135e+08	-2.478094e+10	6.832700e+12	-4.373605e+08	2.718620e+09    3.633692e+09	6.696975e+09
6.013719e+08	-6.021362e+10	8.759096e+11	5.653600e+08	4.637376e+09	-5.298490e+08	-1.797340e+10	3.672851e+11	-6.997928e+07	4.971524e+09    2.670017e+09	8.103956e+09
5.449585e+08	-6.110670e+10	1.335178e+12	4.010066e+08	4.278002e+09	-8.269316e+08	-2.979734e+10	6.583326e+12	-4.937117e+08	4.409501e+09    1.963150e+09	9.152166e+08
5.857001e+08	-8.336567e+10	2.087860e+12	7.599678e+08	2.754639e+09	-7.353273e+08	-2.534024e+10	1.761290e+12	-2.826990e+08	1.929721e+09    1.428375e+09	9.528210e+09
7.202854e+08	-9.969651e+10	2.388956e+12	7.531790e+08	3.525991e+09	-1.982053e+08	-1.920882e+10	2.790712e+11	-4.499031e+08	1.563414e+08    7.287272e+09	8.100374e+09
6.519056e+08	-9.185451e+10	1.958063e+12	4.709911e+08	2.090181e+09	-8.183940e+08	-2.666305e+10	2.866908e+12	-3.620146e+08	7.829622e+08    8.016775e+09	8.123349e+09
6.761911e+08	-9.976881e+10	1.923776e+12	6.514748e+08	4.386095e+09	-5.480406e+08	-1.642262e+10	1.483334e+12	-4.345165e+08	1.663379e+09    1.237701e+09	6.686346e+09
7.450798e+08	-1.121733e+11	2.560292e+12	7.460961e+08	1.735620e+09	-4.371375e+08	-1.990369e+10	1.279786e+12	-4.313105e+08	1.595739e+09    6.180709e+09	8.681708e+09
6.831240e+08	-1.372734e+11	3.416312e+12	8.130120e+08	3.114885e+09	-8.964550e+08	-6.612236e+09	8.168854e+11	-4.553451e+08	4.719229e+09    2.337916e+09	6.018609e+09
6.206776e+08	-5.564591e+10	9.999209e+11	6.481814e+08	2.059689e+09	-3.380005e+08	-2.288441e+10	5.088465e+11	-4.783097e+08	1.609825e+09    6.604469e+09	6.391026e+09
7.351528e+08	-1.246402e+11	2.871135e+12	6.545104e+08	4.321210e+09	-7.987241e+08	-2.886514e+10	4.515792e+12	-4.100886e+08	4.401528e+09    1.352753e+09	2.490345e+09
5.627599e+08	-4.629774e+10	9.639728e+11	3.281845e+08	4.314208e+09	-9.260727e+08	-2.621997e+10	2.861082e+12	-3.938509e+08	1.144523e+09    5.737922e+09	8.804591e+09
7.011791e+08	-8.804947e+10	2.014048e+12	8.797407e+08	4.785113e+09	-7.347184e+08	-2.243558e+10	2.088437e+12	-4.973521e+08	2.196722e+09    3.945171e+09	2.006294e+09
5.831747e+08	-5.830787e+10	1.134059e+12	4.489437e+08	1.692158e+09	-7.141427e+08	-2.448923e+10	3.020237e+12	-4.194601e+08	4.159614e+09    8.523757e+08	3.740720e+09
7.016297e+08	-8.029061e+10	1.659120e+12	6.441625e+08	1.073497e+09	-3.381388e+08	-2.273802e+10	3.486972e+11	-7.288648e+07	2.915866e+09    6.619226e+09	6.392436e+09
5.404102e+08	-7.739074e+10	1.625151e+12	5.300290e+08	1.059864e+09	-5.767060e+08	-5.837600e+09	3.674857e+11	-2.493682e+08	7.664266e+08    6.001457e+09	6.672541e+08
6.991947e+08	-1.554618e+11	3.927667e+12	8.748280e+08	4.097440e+09	-1.056291e+09	-2.190498e+10	4.431419e+12	-4.797581e+08	1.568501e+09    6.439036e+08	5.558425e+09
7.159269e+08	-1.063129e+11	2.632423e+12	8.248361e+08	1.339229e+09	-4.862548e+08	-2.308465e+10	4.083721e+11	-6.701943e+07	2.331179e+09    6.950134e+09	9.407087e+09
6.540098e+08	-1.176054e+11	2.759917e+12	7.224322e+08	4.484212e+09	-1.004029e+09	-1.978137e+10	3.466373e+12	-4.581776e+08	4.752112e+09    3.882656e+09	1.265266e+09
6.771534e+08	-9.467600e+10	1.873108e+12	5.606537e+08	4.860338e+09	-7.797584e+08	-2.022983e+10	4.013420e+12	-4.820238e+08	4.938971e+09    3.985130e+09	5.694980e+09
6.264097e+08	-6.837159e+10	1.327422e+12	6.456251e+08	2.269664e+09	-8.516260e+08	-2.785603e+10	4.775281e+12	-3.722128e+08	3.319719e+09    4.190543e+09	1.422092e+09
5.426785e+08	-9.888537e+10	2.464914e+12	6.784372e+08	1.043553e+09	-8.690554e+08	-9.006405e+09	3.352143e+12	-4.460930e+08	4.988625e+09    8.548959e+09	6.687789e+09
6.226918e+08	-8.499849e+10	1.521809e+12	6.978227e+08	4.661989e+09	-9.980142e+08	-2.365741e+10	4.509986e+12	-4.521636e+08	4.391877e+09    5.576298e+09	1.438482e+09
6.719585e+08	-6.939495e+10	1.397836e+12	4.257813e+08	2.618807e+09	-1.073627e+09	-2.341183e+10	7.965544e+12	-4.964628e+08	1.095326e+09    5.468901e+09	4.645676e+09
